DocID,TokenID,Token,Tag
S0010938X15002954,S0010938X15002954-82,2D,B
S0010938X15002954,S0010938X15002954-83,disks,L
S0010938X15002954,S0010938X15002954-84,in,O
S0010938X15002954,S0010938X15002954-85,stainless,B
S0010938X15002954,S0010938X15002954-86,steel,I
S0010938X15002954,S0010938X15002954-87,thin,I
S0010938X15002954,S0010938X15002954-88,films,L
S0010938X15002954,S0010938X15002954-89,by,O
S0010938X15002954,S0010938X15002954-90,measuring,O
S0010938X15002954,S0010938X15002954-91,the,O
S0010938X15002954,S0010938X15002954-92,pit,B
S0010938X15002954,S0010938X15002954-93,edge,L
S0010938X15002954,S0010938X15002954-94,movement,O
S0010938X15002954,S0010938X15002954-95,velocity,O
S0010938X15002954,S0010938X15002954-96,.,O
S0010938X15002954,S0010938X15002954-97,Ernst,O
S0010938X15002954,S0010938X15002954-98,and,O
S0010938X15002954,S0010938X15002954-99,Newman,O
S0010938X15002954,S0010938X15002954-100,[,O
S0010938X15002954,S0010938X15002954-101,"11,12,37",O
S0010938X15002954,S0010938X15002954-102,],O
S0010938X15002954,S0010938X15002954-103,studied,O
S0010938X15002954,S0010938X15002954-104,stability,O
S0010938X15002954,S0010938X15002954-105,of,O
S0010938X15002954,S0010938X15002954-106,pit,B
S0010938X15002954,S0010938X15002954-107,growth,L
S0010938X15002954,S0010938X15002954-108,in,O
S0010938X15002954,S0010938X15002954-109,detail,O
S0010938X15002954,S0010938X15002954-110,and,O
S0010938X15002954,S0010938X15002954-111,measured,B
S0010938X15002954,S0010938X15002954-112,the,I
S0010938X15002954,S0010938X15002954-113,kinetics,I
S0010938X15002954,S0010938X15002954-114,of,I
S0010938X15002954,S0010938X15002954-115,2D,I
S0010938X15002954,S0010938X15002954-116,pit,I
S0010938X15002954,S0010938X15002954-117,propagation,L
S0010938X15002954,S0010938X15002954-118,in,O
S0010938X15002954,S0010938X15002954-119,depth,O
S0010938X15002954,S0010938X15002954-120,and,O
S0010938X15002954,S0010938X15002954-121,width,O
S0010938X15002954,S0010938X15002954-122,and,O
S0010938X15002954,S0010938X15002954-123,compared,O
S0010938X15002954,S0010938X15002954-124,the,O
S0010938X15002954,S0010938X15002954-125,results,O
S0010938X15002954,S0010938X15002954-126,with,O
S0010938X15002954,S0010938X15002954-127,kinetics,O
S0010938X15002954,S0010938X15002954-128,in,O
S0010938X15002954,S0010938X15002954-129,1D,B
S0010938X15002954,S0010938X15002954-130,pencil,I
S0010938X15002954,S0010938X15002954-131,electrodes,L
S0010938X15002954,S0010938X15002954-132,.,O
S0010938X15002954,S0010938X15002954-133,They,O
S0010938X15002954,S0010938X15002954-134,developed,O
S0010938X15002954,S0010938X15002954-135,a,O
S0010938X15002954,S0010938X15002954-136,semi-quantitative,B
S0010938X15002954,S0010938X15002954-137,model,L
S0010938X15002954,S0010938X15002954-138,for,O
S0010938X15002954,S0010938X15002954-139,pit,B
S0010938X15002954,S0010938X15002954-140,propagation,L
S0010938X15002954,S0010938X15002954-141,which,O
S0010938X15002954,S0010938X15002954-142,explained,O
S0010938X15002954,S0010938X15002954-143,the,O
S0010938X15002954,S0010938X15002954-144,lacy,B
S0010938X15002954,S0010938X15002954-145,pit,I
S0010938X15002954,S0010938X15002954-146,cover,I
S0010938X15002954,S0010938X15002954-147,formation,L
S0010938X15002954,S0010938X15002954-148,during,O
S0010938X15002954,S0010938X15002954-149,the,O
S0010938X15002954,S0010938X15002954-150,pit,B
S0010938X15002954,S0010938X15002954-151,growth,L
S0010938X15002954,S0010938X15002954-152,",",O
S0010938X15002954,S0010938X15002954-153,although,O
S0010938X15002954,S0010938X15002954-154,they,O
S0010938X15002954,S0010938X15002954-155,did,O
S0010938X15002954,S0010938X15002954-156,not,O
S0010938X15002954,S0010938X15002954-157,measure,O
S0010938X15002954,S0010938X15002954-158,current,O
S0010938X15002954,S0010938X15002954-159,density,O
S0010938X15002954,S0010938X15002954-160,within,O
S0010938X15002954,S0010938X15002954-161,the,O
S0010938X15002954,S0010938X15002954-162,pit,U
S0010938X15002954,S0010938X15002954-163,.,O
S0010938X15002954,S0010938X15002954-164,More,O
S0010938X15002954,S0010938X15002954-165,recently,O
S0010938X15002954,S0010938X15002954-166,",",O
S0010938X15002954,S0010938X15002954-167,Tang,O
S0010938X15002954,S0010938X15002954-168,and,O
S0010938X15002954,S0010938X15002954-169,Davenport,O
S0010938X15002954,S0010938X15002954-170,[,O
S0010938X15002954,S0010938X15002954-171,38,O
S0010938X15002954,S0010938X15002954-172,],O
S0010938X15002954,S0010938X15002954-173,tracked,O
S0010938X15002954,S0010938X15002954-174,the,O
S0010938X15002954,S0010938X15002954-175,pit,U
S0010938X15002954,S0010938X15002954-176,boundary,O
S0010938X15002954,S0010938X15002954-177,movement,O
S0010938X15002954,S0010938X15002954-178,and,O
S0010938X15002954,S0010938X15002954-179,computed,O
S0010938X15002954,S0010938X15002954-180,the,O
S0010938X15002954,S0010938X15002954-181,instantaneous,O
S0010938X15002954,S0010938X15002954-182,but,O
S0010938X15002954,S0010938X15002954-183,average,O
S0010938X15002954,S0010938X15002954-184,current,O
S0010938X15002954,S0010938X15002954-185,density,O
S0010938X15002954,S0010938X15002954-186,in,O
S0010938X15002954,S0010938X15002954-187,Fe-Co,B
S0010938X15002954,S0010938X15002954-188,thin,I
S0010938X15002954,S0010938X15002954-189,films,L
S0010938X15002954,S0010938X15002954-190,.,O
S0010938X15002954,S0010938X15002954-191,However,O
S0010938X15002954,S0010938X15002954-192,",",O
S0010938X15002954,S0010938X15002954-193,there,O
S0010938X15002954,S0010938X15002954-194,have,O
S0010938X15002954,S0010938X15002954-195,been,O
S0010938X15002954,S0010938X15002954-196,no,O
S0010938X15002954,S0010938X15002954-197,previous,O
S0010938X15002954,S0010938X15002954-198,attempts,O
S0010938X15002954,S0010938X15002954-199,to,O
S0010938X15002954,S0010938X15002954-200,quantify,O
S0010938X15002954,S0010938X15002954-201,the,O
S0010938X15002954,S0010938X15002954-202,local,O
S0010938X15002954,S0010938X15002954-203,current,O
S0010938X15002954,S0010938X15002954-204,density,O
S0010938X15002954,S0010938X15002954-205,during,O
S0010938X15002954,S0010938X15002954-206,inhomogeneous,O
S0010938X15002954,S0010938X15002954-207,growth,O
S0010938X15002954,S0010938X15002954-208,of,O
S0010938X15002954,S0010938X15002954-209,pits,U
S0010938X15002954,S0010938X15002954-210,",",O
S0010938X15002954,S0010938X15002954-211,although,O
S0010938X15002954,S0010938X15002954-212,such,O
S0010938X15002954,S0010938X15002954-213,local,O
S0010938X15002954,S0010938X15002954-214,variation,O
S0010938X15002954,S0010938X15002954-215,in,O
S0010938X15002954,S0010938X15002954-216,current,U
S0010938X15002954,S0010938X15002954-217,density,O
S0010938X15002954,S0010938X15002954-218,has,O
S0010938X15002954,S0010938X15002954-219,long,O
S0010938X15002954,S0010938X15002954-220,been,O
S0010938X15002954,S0010938X15002954-221,recognised,O
S0010938X15002954,S0010938X15002954-222,[,O
S0010938X15002954,S0010938X15002954-223,7,O
S0010938X15002954,S0010938X15002954-224,],O
S0010938X15002954,S0010938X15002954-225,.,O
S0167931713006904,S0167931713006904-0,Copper,B
S0167931713006904,S0167931713006904-1,electro-chemical,I
S0167931713006904,S0167931713006904-2,deposition,I
S0167931713006904,S0167931713006904-3,(,I
S0167931713006904,S0167931713006904-4,ECD,I
S0167931713006904,S0167931713006904-5,),I
S0167931713006904,S0167931713006904-6,of,I
S0167931713006904,S0167931713006904-7,through,I
S0167931713006904,S0167931713006904-8,silicon,I
S0167931713006904,S0167931713006904-9,via,I
S0167931713006904,S0167931713006904-10,(,I
S0167931713006904,S0167931713006904-11,TSV,I
S0167931713006904,S0167931713006904-12,),L
S0167931713006904,S0167931713006904-13,is,O
S0167931713006904,S0167931713006904-14,a,O
S0167931713006904,S0167931713006904-15,key,O
S0167931713006904,S0167931713006904-16,challenge,O
S0167931713006904,S0167931713006904-17,of,O
S0167931713006904,S0167931713006904-18,3D,B
S0167931713006904,S0167931713006904-19,integration,L
S0167931713006904,S0167931713006904-20,.,O
S0167931713006904,S0167931713006904-21,This,O
S0167931713006904,S0167931713006904-22,paper,O
S0167931713006904,S0167931713006904-23,presents,O
S0167931713006904,S0167931713006904-24,a,O
S0167931713006904,S0167931713006904-25,numerical,B
S0167931713006904,S0167931713006904-26,modeling,I
S0167931713006904,S0167931713006904-27,of,I
S0167931713006904,S0167931713006904-28,TSV,I
S0167931713006904,S0167931713006904-29,filling,L
S0167931713006904,S0167931713006904-30,concerning,O
S0167931713006904,S0167931713006904-31,the,O
S0167931713006904,S0167931713006904-32,influence,O
S0167931713006904,S0167931713006904-33,of,O
S0167931713006904,S0167931713006904-34,the,O
S0167931713006904,S0167931713006904-35,accelerator,B
S0167931713006904,S0167931713006904-36,and,I
S0167931713006904,S0167931713006904-37,the,I
S0167931713006904,S0167931713006904-38,suppressor,I
S0167931713006904,S0167931713006904-39,.,L
S0167931713006904,S0167931713006904-40,The,O
S0167931713006904,S0167931713006904-41,diffusion–adsorption,B
S0167931713006904,S0167931713006904-42,model,L
S0167931713006904,S0167931713006904-43,was,O
S0167931713006904,S0167931713006904-44,used,O
S0167931713006904,S0167931713006904-45,in,O
S0167931713006904,S0167931713006904-46,the,O
S0167931713006904,S0167931713006904-47,simulation,B
S0167931713006904,S0167931713006904-48,and,I
S0167931713006904,S0167931713006904-49,effects,I
S0167931713006904,S0167931713006904-50,of,I
S0167931713006904,S0167931713006904-51,the,I
S0167931713006904,S0167931713006904-52,additives,L
S0167931713006904,S0167931713006904-53,were,O
S0167931713006904,S0167931713006904-54,incorporated,O
S0167931713006904,S0167931713006904-55,in,O
S0167931713006904,S0167931713006904-56,the,O
S0167931713006904,S0167931713006904-57,model,O
S0167931713006904,S0167931713006904-58,.,O
S0167931713006904,S0167931713006904-59,The,O
S0167931713006904,S0167931713006904-60,boundary,O
S0167931713006904,S0167931713006904-61,conditions,O
S0167931713006904,S0167931713006904-62,were,O
S0167931713006904,S0167931713006904-63,derived,O
S0167931713006904,S0167931713006904-64,from,O
S0167931713006904,S0167931713006904-65,a,O
S0167931713006904,S0167931713006904-66,set,B
S0167931713006904,S0167931713006904-67,of,I
S0167931713006904,S0167931713006904-68,experimental,I
S0167931713006904,S0167931713006904-69,Tafel,I
S0167931713006904,S0167931713006904-70,curves,L
S0167931713006904,S0167931713006904-71,with,O
S0167931713006904,S0167931713006904-72,different,O
S0167931713006904,S0167931713006904-73,concentrations,O
S0167931713006904,S0167931713006904-74,of,O
S0167931713006904,S0167931713006904-75,additives,U
S0167931713006904,S0167931713006904-76,",",O
S0167931713006904,S0167931713006904-77,which,O
S0167931713006904,S0167931713006904-78,provided,O
S0167931713006904,S0167931713006904-79,a,O
S0167931713006904,S0167931713006904-80,quick,O
S0167931713006904,S0167931713006904-81,and,O
S0167931713006904,S0167931713006904-82,accurate,O
S0167931713006904,S0167931713006904-83,way,O
S0167931713006904,S0167931713006904-84,for,O
S0167931713006904,S0167931713006904-85,copper,B
S0167931713006904,S0167931713006904-86,ECD,I
S0167931713006904,S0167931713006904-87,process,I
S0167931713006904,S0167931713006904-88,prediction,L
S0167931713006904,S0167931713006904-89,without,O
S0167931713006904,S0167931713006904-90,complicated,O
S0167931713006904,S0167931713006904-91,surface,O
S0167931713006904,S0167931713006904-92,kinetic,O
S0167931713006904,S0167931713006904-93,parameters,O
S0167931713006904,S0167931713006904-94,fitting,O
S0167931713006904,S0167931713006904-95,.,O
S0167931713006904,S0167931713006904-96,The,O
S0167931713006904,S0167931713006904-97,level,B
S0167931713006904,S0167931713006904-98,set,I
S0167931713006904,S0167931713006904-99,method,L
S0167931713006904,S0167931713006904-100,(,O
S0167931713006904,S0167931713006904-101,LSM,U
S0167931713006904,S0167931713006904-102,),O
S0167931713006904,S0167931713006904-103,was,O
S0167931713006904,S0167931713006904-104,employed,O
S0167931713006904,S0167931713006904-105,to,O
S0167931713006904,S0167931713006904-106,track,B
S0167931713006904,S0167931713006904-107,the,I
S0167931713006904,S0167931713006904-108,copper,I
S0167931713006904,S0167931713006904-109,and,I
S0167931713006904,S0167931713006904-110,electrolyte,I
S0167931713006904,S0167931713006904-111,interface,L
S0167931713006904,S0167931713006904-112,.,O
S0167931713006904,S0167931713006904-113,The,O
S0167931713006904,S0167931713006904-114,simulation,U
S0167931713006904,S0167931713006904-115,results,O
S0167931713006904,S0167931713006904-116,were,O
S0167931713006904,S0167931713006904-117,in,O
S0167931713006904,S0167931713006904-118,good,O
S0167931713006904,S0167931713006904-119,agreement,O
S0167931713006904,S0167931713006904-120,with,O
S0167931713006904,S0167931713006904-121,the,O
S0167931713006904,S0167931713006904-122,experiments,O
S0167931713006904,S0167931713006904-123,.,O
S0167931713006904,S0167931713006904-124,For,O
S0167931713006904,S0167931713006904-125,a,O
S0167931713006904,S0167931713006904-126,given,O
S0167931713006904,S0167931713006904-127,feature,O
S0167931713006904,S0167931713006904-128,size,O
S0167931713006904,S0167931713006904-129,",",O
S0167931713006904,S0167931713006904-130,the,O
S0167931713006904,S0167931713006904-131,current,O
S0167931713006904,S0167931713006904-132,density,O
S0167931713006904,S0167931713006904-133,for,O
S0167931713006904,S0167931713006904-134,superfilling,U
S0167931713006904,S0167931713006904-135,could,O
S0167931713006904,S0167931713006904-136,be,O
S0167931713006904,S0167931713006904-137,predicted,O
S0167931713006904,S0167931713006904-138,",",O
S0167931713006904,S0167931713006904-139,which,O
S0167931713006904,S0167931713006904-140,provided,O
S0167931713006904,S0167931713006904-141,a,O
S0167931713006904,S0167931713006904-142,guideline,O
S0167931713006904,S0167931713006904-143,for,O
S0167931713006904,S0167931713006904-144,ECD,B
S0167931713006904,S0167931713006904-145,process,I
S0167931713006904,S0167931713006904-146,optimization,L
S0167931713006904,S0167931713006904-147,.,O
S0165212515000931,S0165212515000931-0,We,O
S0165212515000931,S0165212515000931-1,describe,O
S0165212515000931,S0165212515000931-2,three,O
S0165212515000931,S0165212515000931-3,ways,O
S0165212515000931,S0165212515000931-4,to,O
S0165212515000931,S0165212515000931-5,solve,O
S0165212515000931,S0165212515000931-6,the,O
S0165212515000931,S0165212515000931-7,reflection,B
S0165212515000931,S0165212515000931-8,problem,L
S0165212515000931,S0165212515000931-9,.,O
S0165212515000931,S0165212515000931-10,The,O
S0165212515000931,S0165212515000931-11,first,O
S0165212515000931,S0165212515000931-12,way,O
S0165212515000931,S0165212515000931-13,is,O
S0165212515000931,S0165212515000931-14,very,O
S0165212515000931,S0165212515000931-15,simple,O
S0165212515000931,S0165212515000931-16,(,O
S0165212515000931,S0165212515000931-17,Section,O
S0165212515000931,S0165212515000931-18,4,O
S0165212515000931,S0165212515000931-19,),O
S0165212515000931,S0165212515000931-20,.,O
S0165212515000931,S0165212515000931-21,We,O
S0165212515000931,S0165212515000931-22,exploit,O
S0165212515000931,S0165212515000931-23,the,O
S0165212515000931,S0165212515000931-24,consequences,O
S0165212515000931,S0165212515000931-25,of,O
S0165212515000931,S0165212515000931-26,shifting,B
S0165212515000931,S0165212515000931-27,the,I
S0165212515000931,S0165212515000931-28,semi-infinite,I
S0165212515000931,S0165212515000931-29,row,L
S0165212515000931,S0165212515000931-30,by,O
S0165212515000931,S0165212515000931-31,one,O
S0165212515000931,S0165212515000931-32,period,O
S0165212515000931,S0165212515000931-33,(,O
S0165212515000931,S0165212515000931-34,to,O
S0165212515000931,S0165212515000931-35,the,O
S0165212515000931,S0165212515000931-36,right,O
S0165212515000931,S0165212515000931-37,or,O
S0165212515000931,S0165212515000931-38,left,O
S0165212515000931,S0165212515000931-39,),O
S0165212515000931,S0165212515000931-40,.,O
S0165212515000931,S0165212515000931-41,In,O
S0165212515000931,S0165212515000931-42,effect,O
S0165212515000931,S0165212515000931-43,",",O
S0165212515000931,S0165212515000931-44,we,O
S0165212515000931,S0165212515000931-45,regard,O
S0165212515000931,S0165212515000931-46,the,O
S0165212515000931,S0165212515000931-47,semi-infinite,B
S0165212515000931,S0165212515000931-48,row,L
S0165212515000931,S0165212515000931-49,as,O
S0165212515000931,S0165212515000931-50,two,B
S0165212515000931,S0165212515000931-51,scatterers,L
S0165212515000931,S0165212515000931-52,",",O
S0165212515000931,S0165212515000931-53,one,O
S0165212515000931,S0165212515000931-54,of,O
S0165212515000931,S0165212515000931-55,which,O
